CID,IsomericSMILES,Descriptors,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
27460,CCC1=CN=C(C(=N1)C)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
27866,CC1CCOC(C1)C=C(C)C,"['herbal', 'flower', 'green', 'earthy', 'aquatic', 'savory']",6,0,0,1,1,1,0,1,1,1,0,0
27867,CC1CCC(C(C1)OC(=O)C)C(C)C,"['herbal', 'flower', 'green', 'earthy', 'fruity', 'aquatic']",6,0,0,1,1,1,1,1,1,0,0,0
27868,CCC(C)C(=O)OC1CC(CCC1C(C)C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
27892,CCCCCC(C=C)OC(=O)CCC,"['green', 'flower', 'earthy', 'fruity', 'aquatic', 'savory']",6,0,0,1,1,1,1,1,0,1,0,0
27941,CCC(C)(C)C1CCC(=O)CC1,"['herbal', 'flower', 'earthy']",3,0,0,0,1,1,0,0,1,0,0,0
27971,CC(=CC=CC(=O)C)C,"['herbal', 'green', 'fruity', 'aquatic', 'savory', 'spices']",6,0,0,1,0,0,1,1,1,1,1,0
28151,CCCCCCOC(=O)C(=CC)C,"['herbal', 'aquatic', 'green', 'fruity']",4,0,0,1,0,0,1,1,1,0,0,0
28237,CC(=C)[C@H]1CC[C@@]2(CCCC(=C)[C@H]2C1)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
28500,CCC=C1C2=CC=CC=C2C(=O)O1,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
28905,CCC1=NC=C(N=C1CC)C,"['earthy', 'animal', 'green', 'savory']",4,0,1,0,1,0,0,1,0,1,0,0
28906,CCC1=CN=C(C(=N1)CC)C,"['earthy', 'green', 'savory']",3,0,0,0,1,0,0,1,0,1,0,0
28930,CC1(C2CCC1C(=C)C2)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
29025,CC1=CC(=O)C2CC1C2(C)C,"['herbal', 'green']",2,0,0,0,0,0,0,1,1,0,0,0
29030,C1=CC=C(C=C1)CCCC=O,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
29060,CCCCCC=CCO,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
29096,CC(CCCC(C)(C)O)C=C,"['herbal', 'flower', 'green', 'fruity', 'aquatic']",5,0,0,1,0,1,1,1,1,0,0,0
29251,CCCCCCCCCCCCCCC(=O)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
29346,C1CCC(CC1)OC(=O)CS,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
29373,CCCCC=CC(=O)O,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
29381,CCCCCCCCC(C)C=O,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
29644,CC1=C(OC(=N1)C(C)C)C,"['green', 'earthy']",2,0,0,0,1,0,0,1,0,0,0,0
29746,C[C@H]1CCC[C@@]2([C@@]1(CCCC2)O)C,"['herbal', 'green', 'earthy', 'animal', 'aquatic']",5,0,1,1,1,0,0,1,1,0,0,0
29950,CCCCC(=O)OC1=CC=CC=C1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
30181,CC1CC(=O)CC(C1=O)(C)C,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
30215,CC1=C(OC(=N1)C)C,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
30220,CCCOC(C)OCC,"['aquatic', 'green', 'alcohol', 'savory']",4,1,0,1,0,0,0,1,0,1,0,0
30247,CC(=CCC(COC(=O)C)C(=C)C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
30248,CC1CCC(CC1OC(=O)C)C(=C)C,"['herbal', 'flower', 'green', 'woody', 'fruity', 'savory']",6,0,0,0,0,1,1,1,1,1,0,1
30249,CC(C)CCCC(C)CCOC(=O)C,"['aquatic', 'flower', 'savory', 'fruity']",4,0,0,1,0,1,1,0,0,1,0,0
30748,CCCCCCCC=CC=CC=O,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
30771,CC(=O)OCCC1CCCCC1,"['herbal', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,1,0,0,0
30914,CC(=O)C1=NC=CN=C1,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
30915,CC1=CN=C(C=N1)C(=O)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
31209,CCCCCC(=CC1=CC=CC=C1)C=O,"['herbal', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,1,0,0,0
31210,CCCCOC(=O)CC1=CC=CC=C1,"['animal', 'herbal', 'flower', 'savory']",4,0,1,0,0,1,0,0,1,1,0,0
31211,CC(=O)CCC1=CC(=C(C=C1)O)OC,"['animal', 'flower', 'savory']",3,0,1,0,0,1,0,0,0,1,0,0
31214,CCOC(OCC)OCC,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
31219,CCC(=O)OCC1=CC=CC=C1,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
31223,CC(C)COC(=O)C=CC1=CC=CC=C1,"['animal', 'herbal', 'fruity']",3,0,1,0,0,0,1,0,1,0,0,0
31224,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
31225,CCC(=O)OCCC1=CC=CC=C1,"['herbal', 'flower', 'green', 'fruity', 'savory']",5,0,0,0,0,1,1,1,1,1,0,0
31226,CC(=O)OCCCC1=CC=CC=C1,"['herbal', 'flower', 'fruity', 'savory', 'spices']",5,0,0,0,0,1,1,0,1,1,1,0
31227,CC(C)CCOCC1=CC=CC=C1,"['herbal', 'flower', 'green', 'fruity', 'spices']",5,0,0,0,0,1,1,1,1,0,1,0
31229,CC(=O)OC1=CC=CC=C1,"['animal', 'aquatic', 'flower', 'savory']",4,0,1,1,0,1,0,0,0,1,0,0
31231,CC(=O)CC1=CC=C(C=C1)OC,"['green', 'fruity', 'spices']",3,0,0,0,0,0,1,1,0,0,1,0
31234,C1=CC=C(C=C1)CCCO,"['flower', 'fruity', 'spices']",3,0,0,0,0,1,1,0,0,0,1,0
31236,C1=CC=C(C=C1)OCCO,"['aquatic', 'flower', 'spices']",3,0,0,1,0,1,0,0,0,0,1,0
31241,CCCCC(CC)C=O,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
31242,CCC1=CC=C(C=C1)O,"['animal', 'savory', 'spices']",3,0,1,0,0,0,0,0,0,1,1,0
31244,COC1=CC=C(C=C1)C=O,"['herbal', 'flower', 'fruity', 'savory', 'spices']",5,0,0,0,0,1,1,0,1,1,1,0
31245,CCCC(C)C=O,"['herbal', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,0,1,1,1,1,0,0
31246,CCCC(=O)CCC,"['green', 'fruity', 'aquatic', 'alcohol', 'savory']",5,1,0,1,0,0,1,1,0,1,0,0
31249,CCOC(=O)CCC(=O)OCC,"['aquatic', 'green', 'alcohol', 'fruity']",4,1,0,1,0,0,1,1,0,0,0,0
31251,CCCCCCCCC(=O)OCC,"['flower', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,1,1,0,0,1,0,0
31252,CC1=CN=C(C=N1)C,"['earthy', 'animal', 'green', 'savory']",4,0,1,0,1,0,0,1,0,1,0,0
31253,CC(=CCCC(=C)C=C)C,"['herbal', 'flower', 'green', 'animal', 'fruity', 'aquatic']",6,0,1,1,0,1,1,1,1,0,0,0
31256,CC(=O)CC(C)(C)O,"['herbal', 'aquatic', 'fruity']",3,0,0,1,0,0,1,0,1,0,0,0
31260,CC(C)CCO,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
31261,CC(=O)CC(=O)C,"['herbal', 'aquatic']",2,0,0,1,0,0,0,0,1,0,0,0
31264,CC1OC(OC(O1)C)C,"['animal', 'alcohol', 'fruity']",3,1,1,0,0,0,1,0,0,0,0,0
31265,CCCCCC(=O)OCC,"['flower', 'alcohol', 'green', 'fruity']",4,1,0,0,0,1,1,1,0,0,0,0
31266,CCCCCC(=O)OCC=C,"['aquatic', 'woody', 'alcohol', 'fruity']",4,1,0,1,0,0,1,0,0,0,0,1
31268,C1CCNC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
31272,CCCCOC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
31275,C1COCCO1,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
31276,CC(C)CCOC(=O)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
31283,CCCCCCCCCCCCCC(=O)OCC,"['aquatic', 'flower']",2,0,0,1,0,1,0,0,0,0,0,0
31284,CCCCCCCCCCCCCC(=O)OC,"['flower', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,1,1,0,0,1,0,0
31286,CCCCCCCC#N,['green'],1,0,0,0,0,0,0,1,0,0,0,0
31289,CCCCCCCCC=O,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
31291,CCCCCCCCCCCCCC=O,"['animal', 'flower', 'savory', 'fruity']",4,0,1,0,0,1,1,0,0,1,0,0
31353,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
31361,CCOC(C)(C)OCC,"['herbal', 'aquatic']",2,0,0,1,0,0,0,0,1,0,0,0
31404,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,"['animal', 'herbal']",2,0,1,0,0,0,0,0,1,0,0,0
31408,CC1(C2CC=C(C1C2)CCO)C,"['herbal', 'woody', 'fruity']",3,0,0,0,0,0,1,0,1,0,0,1
31954,CCC(=O)OCCOC1=CC=CC=C1,"['herbal', 'flower', 'earthy', 'fruity']",4,0,0,0,1,1,1,0,1,0,0,0
32033,CC1SC(SS1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
32052,CC=CC(=O)C1=C(CCCC1(C)C)C,"['herbal', 'flower', 'savory', 'fruity']",4,0,0,0,0,1,1,0,1,1,0,0
32065,CC1CCC2=NC=CN=C12,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
32093,CC1=NC=CN=C1C(=O)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
32196,CC1NCCS1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
32594,CC(C)CC1=NC=CN=C1OC,['green'],1,0,0,0,0,0,0,1,0,0,0,0
32857,C(CO)COCCCO,['alcohol'],1,1,0,0,0,0,0,0,0,0,0,0
32967,CCCCCOC(=O)CCC(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
33032,C(CC(=O)O)[C@@H](C(=O)O)N,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
33094,CC1=CC=CC=C1C(=O)OC,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
33135,CCC1=NC=CN=C1OC,"['animal', 'savory', 'green', 'earthy']",4,0,1,0,1,0,0,1,0,1,0,0
33166,CC(C)C1=NC=CN=C1OC,"['savory', 'green', 'earthy']",3,0,0,0,1,0,0,1,0,1,0,0
33510,CC(=O)OCC(CO)O,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
33637,CC1=CC=CC=C1OC,"['herbal', 'green', 'flower', 'earthy', 'savory']",5,0,0,0,1,1,0,1,1,1,0,0
33640,CCC(C1=CC=CO1)O,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
33645,CC(S)S,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
33744,CCCCCCC=CC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
33865,CC(C)CCCCCCCCCCO,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
33931,CCC1C(=O)C(=C(O1)C)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
33942,CC1=C(C(=CC=C1)C)CCO,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
33960,CCCCCC1=CC=CC(=O)O1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
34088,CCC1=C(C=NC=C1)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
34134,CCC=CCCC=CCO,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
34286,CC1=C(C=CO1)S,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
34295,CC1=C(SC=C1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
34541,CCCCCCCCCCCCC(CCC)O,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
34590,CC(C)C1=NC=CN=C1,"['herbal', 'green', 'savory']",3,0,0,0,0,0,0,1,1,1,0,0
34591,CC(C)CC1=NC=CN=C1,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
34645,CC1CCC(C(=O)C1)C(=C)C,"['herbal', 'aquatic', 'green']",3,0,0,1,0,0,0,1,1,0,0,0
35349,CCCSSCC,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
35408,CCCCCCCCCC(=O)OCCCC,"['alcohol', 'fruity']",2,1,0,0,0,0,1,0,0,0,0,0
35785,CCC(=O)C1CC(CC=C1C)C(C)C,"['herbal', 'flower', 'green', 'fruity', 'savory']",5,0,0,0,0,1,1,1,1,1,0,0
35821,CC1=CCCC(C1CCC(=O)C)(C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
35960,COC1=CC(=CC(=C1O)OC)C=C,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
36081,CC(=O)OC1CCC(CC1)C(C)(C)C,"['herbal', 'flower', 'green', 'woody', 'fruity', 'aquatic']",6,0,0,1,0,1,1,1,1,0,0,1
36098,CCC1=C(SC(=N1)C)C,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
36224,CCC1=CN=CC(=N1)C=C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
36225,CCC1=CN=C(C(=N1)C)CC,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
36822,C1CCC2=NC=CN=C2C1,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
37065,CCC=CCCOC(=O)CC(C)C,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
38415,CCOCC=C(C)CCC=C(C)C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
38679,CC(C(=O)C)S,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
38762,CCCCCCCCCCCCCCC(=O)OCC,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
39071,CCCC1=CSC(=N1)C,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
39172,CC1=C2C=CC(=O)OC2=CC=C1,"['animal', 'herbal']",2,0,1,0,0,0,0,0,1,0,0,0
39655,CC1CSCS1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
39742,CCCCCCCCC(=O)OCCCC,"['flower', 'alcohol', 'fruity']",3,1,0,0,0,1,1,0,0,0,0,0
39801,CC(=O)OCCCCCCCCC=C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
39914,CCCCCC1CC=CC(=O)O1,"['herbal', 'savory', 'fruity']",3,0,0,0,0,0,1,0,1,1,0,0
40380,CCC1=C(N=CS1)C,"['earthy', 'green', 'savory']",3,0,0,0,1,0,0,1,0,1,0,0
40631,CCCCCCC(=CC#N)C,"['herbal', 'flower', 'green']",3,0,0,0,0,1,0,1,1,0,0,0
40787,CC1=C(SC(=N1)C(C)C)C,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
40923,CCCC(CCC=C)O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
41270,C1CCCCCC(=O)OCCOC(=O)CCCC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
41285,CCCC[C@@H]1[C@@H](CC(=O)O1)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
41569,CC1=CC(=C(O1)C)S,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
41570,CC1=CC(=C(O1)C)SC(=O)CC(C)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
41690,C1CCC(CC1)C2CCC(=O)CC2,"['herbal', 'aquatic', 'flower']",3,0,0,1,0,1,0,0,1,0,0,0
42011,CCC=CCC=CCCO,"['green', 'flower', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
42296,CC=CC(=O)C1C(C=CCC1(C)C)C,"['herbal', 'flower', 'savory', 'fruity']",4,0,0,0,0,1,1,0,1,1,0,0
42538,CCCCC=CC(C)O,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
42745,CC(CCOC(=O)C)CC(C)(C)C,"['herbal', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,1,0,0,0
42978,CC(=CCC(=O)C1=COC=C1)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
43045,C[C@H]1CC[C@@H]([C@H](C1)OC(=O)CC(=O)C)C(C)C,"['herbal', 'aquatic', 'flower', 'fruity']",4,0,0,1,0,1,1,0,1,0,0,0
43046,CCCCCCCC(=O)OC1=CC=C(C=C1)C,"['animal', 'herbal', 'flower', 'green']",4,0,1,0,0,1,0,1,1,0,0,0
43263,CCCC(C)OC(=O)CCC,"['herbal', 'aquatic', 'green', 'fruity']",4,0,0,1,0,0,1,1,1,0,0,0
43579,CCCSSC1=C(OC=C1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
43598,CCCC(=O)C(CC)SC1=C(OC=C1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
43851,CCC(=CCCC(C)(C=C)OC(=O)C)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
44079,CC1=CC2C(C2(C)C)CC1C(=O)C,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
45056,C[C@@H]1CC[C@@H]([C@H](C1)O)C(C)C,"['animal', 'herbal', 'earthy']",3,0,1,0,1,0,0,0,1,0,0,0
47167,CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C,"['animal', 'savory', 'fruity']",3,0,1,0,0,0,1,0,0,1,0,0
47649,CC1=C(C=CO1)SSC,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
49988,CCCC(=O)OCCC(C)CCCC(C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
50006,CC(C)CCCC(C)OC(=O)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
50216,CC(=CCOC(=O)C1=CC=CC=C1O)C,"['herbal', 'flower', 'green', 'aquatic']",4,0,0,1,0,1,0,1,1,0,0,0
50608,CCCCC=CCC(=O)OC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
50941,CCOCCC(C)CCC=C(C)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
51330,CC(CC(=O)OCC=C)CC(C)(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
51381,CCOC1=CC=CC=C1CO,"['savory', 'spices']",2,0,0,0,0,0,0,0,0,1,1,0
53517,CCCCC1=NC(=C(S1)C)C,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
53654,CC1N=C(CO1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
56018,CCCC=CCC=O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
60968,CC(C)CC(=O)OC1CC2CCC1(C2(C)C)C,"['herbal', 'green', 'earthy', 'woody', 'fruity', 'aquatic']",6,0,0,1,1,0,1,1,1,0,0,1
60979,CCOC(=O)C1=CC=C(C=C1)OC,"['flower', 'fruity', 'spices']",3,0,0,0,0,1,1,0,0,0,1,0
60982,CCOC1=C(C=C(C=C1)C=CC)O,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
60983,CCCCC(=O)C(=O)C,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
60985,CC(C)C(=O)OCCC(C)CCC=C(C)C,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
60990,CC1=CC=C(C=C1)C(C)C=O,"['herbal', 'aquatic', 'flower', 'green']",4,0,0,1,0,1,0,1,1,0,0,0
60995,COC(CC1=CC=CC=C1)OC,"['earthy', 'green', 'flower', 'savory']",4,0,0,0,1,1,0,1,0,1,0,0
60997,CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2,"['animal', 'flower', 'savory']",3,0,1,0,0,1,0,0,0,1,0,0
60998,CC(C)COC(=O)CC1=CC=CC=C1,"['green', 'flower', 'animal', 'fruity', 'savory']",5,0,1,0,0,1,1,1,0,1,0,0
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
61000,CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
61005,CC(C)C(=O)OCCOC1=CC=CC=C1,"['flower', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
61006,CC1=CC=C(C=C1)CC=O,"['savory', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,0,1,0,0
61007,CC(=O)CCC1=CC=C(C=C1)OC,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
61008,CCC(=O)C=CC1=CC=C(C=C1)OC,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
61010,C1=CC=C(C=C1)CCCOC=O,"['herbal', 'flower', 'green', 'savory', 'spices']",5,0,0,0,0,1,0,1,1,1,1,0
61014,C1CCCCCC(=O)OCCOC(=O)CCCCC1,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
61015,CCCCCCCCCCCC(=O)OCCCC,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
61016,CC(CCC=C(C)C)C=O,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
61020,CC(=CC=O)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
61024,CCCCCCCCOC(=O)C(C)C,"['herbal', 'green', 'earthy', 'fruity', 'savory']",5,0,0,0,1,0,1,1,1,1,0,0
61027,CCCCOC(=O)CCCCCCCCC=C,"['flower', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,1,1,0,0,1,0,0
61030,CCCCCCCCOC(=O)CCC,"['herbal', 'flower', 'green', 'earthy', 'fruity', 'aquatic']",6,0,0,1,1,1,1,1,1,0,0,0
61031,CCCCCCCCCC(C)C=O,"['herbal', 'green', 'animal', 'fruity', 'aquatic', 'spices']",6,0,1,1,0,0,1,1,1,0,1,0
61035,CC(=O)OCCCCCCCCCC=C,"['green', 'flower', 'fruity', 'aquatic', 'savory', 'spices']",6,0,0,1,0,1,1,1,0,1,1,0
61040,CC(=CCCC(C)(C=C)OC=O)C,"['herbal', 'aquatic', 'green', 'fruity']",4,0,0,1,0,0,1,1,1,0,0,0
61041,CC1=C(C(CC=C1)(C)C)C=O,"['herbal', 'aquatic', 'flower', 'green']",4,0,0,1,0,1,0,1,1,0,0,0
61045,CC1=C(C(=CC=C1)C)S,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
61046,CC=CC1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
61048,CC(C)COC(=O)C1=CC=CC=C1,"['animal', 'flower', 'green', 'fruity']",4,0,1,0,0,1,1,1,0,0,0,0
61050,CCCCCCCCOC(=O)CC1=CC=CC=C1,"['savory', 'flower', 'earthy', 'fruity']",4,0,0,0,1,1,1,0,0,1,0,0
61051,C1=CC=C(C=C1)CCCOC(=O)C=CC2=CC=CC=C2,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
61052,CCC(=O)OCCCC1=CC=CC=C1,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
61054,COC1=CC=C(C=C1)COC=O,"['herbal', 'flower', 'green', 'animal', 'fruity', 'savory', 'spices']",7,0,1,0,0,1,1,1,1,1,1,0
61057,CC(C)CC(C)CC(=O)CC(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
61060,C[C@@]12CC[C@H](C1(C)C)C[C@H]2O,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
61061,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C2(C)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
61071,CCC(=O)C=CC1C(=CCCC1(C)C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
61072,CCC(=O)C=CC1=C(CCCC1(C)C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
61073,CC1=CCCC(C1C=C(C)C(=O)C)(C)C,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
61079,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(=O)C,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
61085,CC(C)C(=O)OCCC(C)CCCC(=C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
61091,CC(C)CC(=O)OCC=CC1=CC=CC=C1,"['herbal', 'flower', 'fruity', 'alcohol', 'savory']",5,1,0,0,0,1,1,0,1,1,0,0
61092,CC(CCCC(=C)C)CCOC=O,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
61093,CCCC(=O)OCCC(C)CCCC(=C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
61096,CCCCCCCCOC(=O)CC,"['herbal', 'green', 'flower', 'fruity', 'savory']",5,0,0,0,0,1,1,1,1,1,0,0
61097,CC=CCCCCCCCC=O,"['aquatic', 'green', 'fruity', 'flower']",4,0,0,1,0,1,1,1,0,0,0,0
61098,CCC(=O)OC(C)(CCC=C(C)C)C=C,"['aquatic', 'flower', 'alcohol', 'fruity']",4,1,0,1,0,1,1,0,0,0,0,0
61123,C[C@]12CC[C@H](C1)C([C@@H]2O)(C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
61124,CC1=C(C(CCC1)(C)C)CC=O,"['herbal', 'aquatic', 'flower', 'fruity']",4,0,0,1,0,1,1,0,1,0,0,0
61125,CC1(CC2C1CCC3(CCCC2(C3)O)C)C,"['green', 'earthy']",2,0,0,0,1,0,0,1,0,0,0,0
61126,CC1=CC(C2CC1C2(C)C)O,"['herbal', 'aquatic', 'woody']",3,0,0,1,0,0,0,0,1,0,0,1
61128,CC1=CCCC(=C(C)C)C1=O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
61129,CC1(CCCC2(C1CCC3(C2CC(=O)O3)C)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
61130,CC1(C2CC=C(C1C2)C=O)C,"['herbal', 'aquatic', 'green', 'spices']",4,0,0,1,0,0,0,1,1,0,1,0
61134,CCCCOCC1=CC=CC=C1,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
61135,CC=CC(=O)OCC(C)C,"['green', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,0,1,1,0,1,0,0
61137,CCCCC(=O)OCCCC,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
