CID,IsomericSMILES,Descriptors,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
5320530,C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5320722,CCCSS/C=C/C,['savory'],0,0,0,0,0,0,0,0,1,0,0
5321106,CC1C2CCC1(C(=O)C2)C,"['woody', 'herbal']",0,0,0,0,0,0,0,1,0,0,1
5321277,C[C@@H](CCC=C(C)C)C1CCC(=C)C=C1,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
5321925,CC1CCC2(O1)C(=CC(=O)CC2(C)C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
5321950,C/C=C(\C)/C=O,"['green', 'herbal', 'savory', 'fruity']",0,0,0,0,0,1,1,1,1,0,0
5322111,C/C/1=C/CCC(=C)C2CC(C2CC1)(C)C,['spices'],0,0,0,0,0,0,0,0,0,1,0
5323650,C/C=C/C=C/C(=O)OC,"['green', 'spices', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,1,0
5323652,C/C=C(\C)/C(=O)OC,"['alcohol', 'aquatic']",1,0,1,0,0,0,0,0,0,0,0
5324489,CCC/C=C\CO,"['flower', 'savory', 'alcohol', 'fruity', 'green', 'herbal', 'aquatic']",1,0,1,0,1,1,1,1,1,0,0
5324797,CC1=CSC(=N1)C(=O)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
5325911,CC[C@H]1CCC(=O)O1,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5325912,CCC[C@H]1CCC(=O)O1,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5326159,C/C=C\C(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5338463,CC1COC(O1)/C=C(\C)/CCC=C(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352140,C/C(=C\CCC1(C2CCC(C2)C1=C)C)/COC(=O)C,"['woody', 'animal']",0,1,0,0,0,0,0,0,0,0,1
5352147,CC(=CCC/C(=C\CC(CO)C(=C)C)/C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
5352162,CCCC(=O)OC/C=C(/C)\CCC=C(C)C,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
5352267,CCCCCCCC(=O)OCC/C=C\CC,"['green', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,1,0,0,0,0
5352371,CCCCC/C=C\CCC(=O)OC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352428,CCCCC/C=C\CC1CCC(=O)O1,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
5352438,CCCC(=O)OCC/C=C\CC,"['alcohol', 'fruity', 'green', 'savory', 'aquatic']",1,0,1,0,0,1,1,0,1,0,0
5352449,CC(=C)/C=C/CCC/C(=C/CCC(C)(C=C)O)/C,['flower'],0,0,0,0,1,0,0,0,0,0,0
5352450,CCCCOC(=O)/C(=C/C)/C,"['flower', 'savory', 'fruity', 'herbal', 'aquatic']",0,0,1,0,1,1,0,1,1,0,0
5352459,CCC/C=C/COC(=O)C(C)CC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352460,CCC/C=C/COC(=O)CC(C)C,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5352461,CCC/C=C/COC(=O)CCC,"['savory', 'alcohol', 'fruity', 'green', 'herbal', 'aquatic']",1,0,1,0,0,1,1,1,1,0,0
5352463,CCC/C=C/COC(=O)CC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352481,CC(=O)/C=C/C12C(CCCC1(O2)C)(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5352539,CC/C=C\CCOC(=O)C(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352543,CCCCCC(=O)OCC/C=C\CC,"['green', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,1,0,0,0,0
5352557,CC/C=C/CCOC(=O)C,"['flower', 'alcohol', 'fruity', 'green', 'aquatic']",1,0,1,0,1,1,1,0,0,0,0
5352690,C/C=C/SSSC,['savory'],0,0,0,0,0,0,0,0,1,0,0
5352696,CCCCC/C=C(\CCCC)/C=O,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352770,CCC/C=C\CCC(=O)OCC,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5352774,CCC/C=C\CCC(=O)OC,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
5352798,CCOC(=O)CC/C=C/CC=C,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
5352799,CCC/C=C/CCC(=O)OCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5352808,CC/C=C\C/C=C\CC=O,['green'],0,0,0,0,0,0,1,0,0,0,0
5352822,CC/C=C\CCCCOC(=O)CC(C)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
5352830,CCCCC/C=C\CCCOC(=O)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
5352834,C/C=C\CCCOC(=O)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352836,CCC/C=C\CCCO,"['earthy', 'fruity', 'green', 'herbal', 'aquatic']",0,0,1,1,0,1,1,1,0,0,0
5352837,CC/C=C\CCCCO,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5352838,CC/C=C\CCCCOC(=O)C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5352845,CCCCCCCCC/C=C/CO,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5352855,C/C=C/SSCC=C,['savory'],0,0,0,0,0,0,0,0,1,0,0
5352874,CC/C=C/CC(=O)C=C,"['earthy', 'animal']",0,1,0,1,0,0,0,0,0,0,0
5352876,CC/C=C/C=C/C(=O)C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5352899,CCC/C=C/1\C2=CC=CC=C2C(=O)O1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
5352973,CCCCCC(=O)OC/C=C/CCC,"['green', 'herbal', 'alcohol', 'fruity']",1,0,0,0,0,1,1,1,0,0,0
5352974,CCCCC(=O)OC/C=C/CCC,"['green', 'savory', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,1,0,0
5352975,CCCCCC(=O)OCC/C=C/CC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5352976,CCCCC(=O)OCC/C=C/CC,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5353001,C/C=C/C=C\CC/C=C/C(=O)NCC(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5353010,CCC/C=C/COC(=O)/C(=C/C)/C,"['green', 'herbal', 'fruity']",0,0,0,0,0,1,1,1,0,0,0
5353011,CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1)/C)C,"['green', 'flower', 'animal']",0,1,0,0,1,0,1,0,0,0,0
5354238,CC(=O)/C=C/C1=CC(=C(C=C1)O)OC,['savory'],0,0,0,0,0,0,0,0,1,0,0
5354264,CCC/C=C(\CC)/C=O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5354280,CCOC1=C(C=C(C=C1)/C=C/C)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
5354304,C/C=C/C(=O)OCCC1=CC=CC=C1,"['flower', 'herbal', 'animal']",0,1,0,0,1,0,0,1,0,0,0
5354359,C/C=C/C(=O)OC(C)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
5354763,C/C=C/C(=O)OCC=C,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
5354833,CCCCCC/C=C\C=O,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
5354882,CC(=CCC/C(=C\COC=O)/C)C,"['flower', 'fruity', 'green', 'herbal', 'aquatic']",0,0,1,0,1,1,1,1,0,0,0
5354883,C1=CC=C(C=C1)/C=C/COC=O,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
5354896,C/C(=C/C1=CC=CC=C1)/C=O,['spices'],0,0,0,0,0,0,0,0,0,1,0
5354898,C/C(=C/C1=CC=C(C=C1)OC)/C=O,"['flower', 'spices', 'fruity']",0,0,0,0,1,1,0,0,0,1,0
5354899,CCCCCCCCC/C=C\C=O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5354998,CC(C)/C=C\C=O,"['green', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,1,0,0,0,0
5355152,CC/C=C\CC(=O)O,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5355254,CCCC(=O)OC/C=C/C1=CC=CC=C1,"['flower', 'spices', 'fruity']",0,0,0,0,1,1,0,0,0,1,0
5355293,C1CCC/C=C\CCCCCCOC(=O)CCC1,"['animal', 'fruity']",0,1,0,0,0,1,0,0,0,0,0
5355333,CCCOC(=O)/C=C/C=C\C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5355414,COC(=O)/C=C/C1=CC=CO1,"['spices', 'fruity']",0,0,0,0,0,1,0,0,0,1,0
5355850,CCC(=O)OC/C=C/C1=CC=CC=C1,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,"['flower', 'spices', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,1,0
5355853,CCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'savory', 'green', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
5355854,CCCCCOC(=O)/C=C/C1=CC=CC=C1,"['flower', 'savory']",0,0,0,0,1,0,0,0,1,0,0
5355855,CC(C)CC(=O)OC/C=C/C1=CC=CC=C1,"['flower', 'fruity', 'green', 'herbal', 'aquatic']",0,0,1,0,1,1,1,1,0,0,0
5355856,CCCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'aquatic', 'green', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
5355857,CCCCCCC1=CC=C(C=C1)/C=C/C(OC)OC,"['green', 'aquatic']",0,0,1,0,0,0,1,0,0,0,0
5355858,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
5355899,COC1=C(C=CC(=C1)CC=C)OC(=O)/C=C/C2=CC=CC=C2,['spices'],0,0,0,0,0,0,0,0,0,1,0
5355902,C/C(=C/C1=CC=CC=C1)/C(=O)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
5356250,CCOC(/C=C/C1=CC=CC=C1)OCC,"['green', 'aquatic']",0,0,1,0,0,0,1,0,0,0,0
5356256,CCCCCOC(=O)/C=C\C,"['herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,0
5356259,C/C=C/C(=O)OCC1=CC=CC=C1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
5356261,CCCCCC(=O)OC/C=C/C1=CC=CC=C1,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5356352,C/C=C(/C)\C(=O)OC,"['herbal', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,0,1,0,0,0
5356544,CC(=CCC/C(=C\CC[C@@](C)(C=C)O)/C)C,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
5356572,C/C=C\C(=O)C,"['animal', 'fruity']",0,1,0,0,0,1,0,0,0,0,0
5356596,CCCCCCC/C=C\C(=O)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5356697,C=C/C=C\C=O,['green'],0,0,0,0,0,0,1,0,0,0,0
5356787,CC1=CCCC(C1/C=C(/C)\C(=O)C)(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
5356788,CC1=C(C(CCC1)(C)C)/C=C(/C)\C(=O)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
5356896,CCCCCCCCOC(=O)/C=C\C,"['flower', 'herbal', 'aquatic', 'fruity']",0,0,1,0,1,1,0,1,0,0,0
5356908,CCCCCCOC(=O)/C=C\C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5357002,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,"['green', 'flower', 'herbal', 'savory']",0,0,0,0,1,0,1,1,1,0,0
5357153,C1CCC(CC1)OC(=O)/C=C/C2=CC=CC=C2,"['spices', 'savory', 'fruity']",0,0,0,0,0,1,0,0,1,1,0
5357159,CC(C)C(=O)OC(C)(CC/C=C(/C)\CCC=C(C)C)C=C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5357388,CCCCCC/C=C\C(=O)OC,"['flower', 'savory', 'green', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
5358336,CCCC/C=C/C(C)O,"['green', 'savory', 'earthy', 'fruity']",0,0,0,1,0,1,1,0,1,0,0
5358363,CCCC/C=C/C(=O)OCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5358374,CCC(=O)/C=C\C,"['alcohol', 'fruity', 'green', 'savory', 'aquatic']",1,0,1,0,0,1,1,0,1,0,0
5362561,CCCCC(CO)C(=O)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
5362564,CCC(C)C1N=C(C(S1)C)C,"['herbal', 'savory']",0,0,0,0,0,0,0,1,1,0,0
5362565,CC(C)/C=C(\C)/C(=O)O,"['animal', 'savory', 'fruity']",0,1,0,0,0,1,0,0,1,0,0
5362570,CCCCCCC(=O)CCO,"['herbal', 'earthy', 'savory']",0,0,0,1,0,0,0,1,1,0,0
5362572,CC1=NC=CC(=N1)C(=O)C,"['savory', 'animal']",0,1,0,0,0,0,0,0,1,0,0
5362579,CCC(CC)C(=O)OC/C=C(\C)/CCC=C(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5362580,CCCCC/C=C(\C)/C=O,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5362581,CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)C,"['flower', 'savory', 'green', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
5362583,CCCCC/C=C/CCC(=O)OCC,"['green', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,0,0,0
5362584,CCC1N=C(C(S1)C)C,"['flower', 'savory', 'fruity', 'animal']",0,1,0,0,1,1,0,0,1,0,0
5362591,CCCCC/C=C/COC(=O)CCC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
5362592,CCCCC/C=C/C=C/C(=O)OCCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5362593,CCCC/C=C/CCCC(=O)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
5362595,CC1CCC(C(C1)OCC(CO)O)C(C)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
5362620,CCCCC/C=C\CCC=O,"['green', 'fruity', 'aquatic', 'animal']",0,1,1,0,0,1,1,0,0,0,0
5362622,CC/C=C/CC(=O)OCC,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5362623,CC/C=C\CC(=O)OCC,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5362695,CC/C=C\CCCCCC=O,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5362696,CCCCC/C=C/C=C/CO,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
5362720,CC/C=C\CCCCC=O,"['flower', 'fruity', 'green', 'savory', 'aquatic']",0,0,1,0,1,1,1,0,1,0,0
5362736,C1CCCCCC(=O)CCC/C=C\CCCC1,['animal'],0,1,0,0,0,0,0,0,0,0,0
5362739,C1CCC/C=C\CCCCCCC(=O)CCC1,"['flower', 'herbal', 'animal']",0,1,0,0,1,0,0,1,0,0,0
5362782,CC/C=C/CC(=O)OC,"['flower', 'fruity', 'green', 'savory', 'aquatic']",0,0,1,0,1,1,1,0,1,0,0
5362792,CC/C=C\CCCCCO,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5362798,CCCCC/C=C\CCCO,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5362814,CC/C=C\CCC=O,"['green', 'savory']",0,0,0,0,0,0,1,0,1,0,0
5362819,CC/C=C\CC(=O)OC,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5362830,CC(C)CC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5362832,C/C=C(\C)/CSC,['savory'],0,0,0,0,0,0,0,0,1,0,0
5362833,CC/C=C\CC/C=C/CO,"['flower', 'herbal', 'savory', 'green']",0,0,0,0,1,0,1,1,1,0,0
5362854,CC(=C)C(C/C=C(\C)/C=C)O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
5362876,CC(=CC/C=C(/C)\CCO)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
5362897,CC/C(=C\C)/C=O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5363120,CC/C=C\CC/C=C/COC(=O)C,"['flower', 'savory', 'green', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
5363140,CC(C)/C=C/C(=O)C,"['savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,0,1,0,0
5363202,CCCCCCCC/C=C/COC(=O)C,"['flower', 'aquatic']",0,0,1,0,1,0,0,0,0,0,0
5363203,CCCC/C=C/COC(=O)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5363206,CCC/C=C/CCOC(=O)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5363207,CCCCCCC/C=C/COC(=O)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5363229,CCCC/C=C/C(=O)C,"['savory', 'earthy', 'fruity']",0,0,0,1,0,1,0,0,1,0,0
5363231,CC(C)CC/C=C/C(=O)C,"['flower', 'earthy', 'fruity', 'green', 'savory']",0,0,0,1,1,1,1,0,1,0,0
5363233,CCCCCC/C=C/C(=O)C,"['flower', 'earthy', 'fruity', 'green', 'savory', 'aquatic']",0,0,1,1,1,1,1,0,1,0,0
5363291,CC/C=C\CCOC(=O)C(=O)C,"['herbal', 'flower', 'fruity', 'green', 'savory']",0,0,0,0,1,1,1,1,1,0,0
5363374,CCC/C=C\COC(=O)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5363388,CC/C=C\CCOC(=O)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5363426,CC(=CCC/C(=C/CCC(C)(C=C)OC(=O)C)/C)C,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
5363453,CC(C)C(=O)OC(C)(CC/C=C(\C)/CCC=C(C)C)C=C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5363491,C/C=C/C=C/COC(=O)C,"['alcohol', 'fruity', 'green', 'herbal', 'aquatic']",1,0,1,0,0,1,1,1,0,0,0
5363526,C/C=C(\C)/C1CCC(O1)(C)C,"['herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,0
5363527,CCCC/C=C\CCCCCCOC(=O)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5363537,CCC/C=C/CCC(=O)C,"['herbal', 'savory', 'fruity']",0,0,0,0,0,1,0,1,1,0,0
5363741,CC(=O)/C=C/C1C(=C)CCCC1(C)C,"['flower', 'green']",0,0,0,0,1,0,1,0,0,0,0
5363817,CC1=CCCC(C1/C=C/C(C)O)(C)C,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
5363896,CC(C)/C=C(\C=O)/C1=CC=CC=C1,"['flower', 'savory']",0,0,0,0,1,0,0,0,1,0,0
5364230,CC/C=C\CCOC,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5364231,CC/C=C\CCOC(=O)C(C)O,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5364291,CC/C=C\CC(OCC)OCC,"['green', 'herbal', 'fruity']",0,0,0,0,0,1,1,1,0,0,0
5364389,CCCCCC/C=C/C(=O)OCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5364397,CCCC/C=C/CC(=O)OCC,"['alcohol', 'fruity']",1,0,0,0,0,1,0,0,0,0,0
5364399,CCCCC/C=C/C(=O)OCC,"['green', 'animal', 'fruity']",0,1,0,0,0,1,1,0,0,0,0
5364409,CCC/C=C/C(=O)OC,"['green', 'animal', 'savory', 'fruity']",0,1,0,0,0,1,1,0,1,0,0
5364475,CCCC/C=C/CCO,"['herbal', 'earthy', 'aquatic', 'fruity']",0,0,1,1,0,1,0,1,0,0,0
5364517,CCC/C=C\CCO,"['flower', 'earthy', 'fruity', 'green', 'herbal']",0,0,0,1,1,1,1,1,0,0,0
5364526,CC/C(=C/CC/C(=C/C=O)/C)/C,"['herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,0
5364532,CCCCC/C=C/C(=O)OC,"['animal', 'flower', 'fruity', 'green', 'aquatic']",0,1,1,0,1,1,1,0,0,0,0
5364578,CCC/C=C/C(=O)C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5364579,C/C=C(\C)/C(=O)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
5364586,CCCC/C=C/C=C/CO,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5364729,C/C=C(\C)/C(=O)OCC=C,"['green', 'herbal', 'earthy', 'fruity']",0,0,0,1,0,1,1,1,0,0,0
5364752,CC/C=C/C=O,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5364778,CCC/C=C/C(=O)OCC,"['green', 'savory', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,1,0,0
5364789,CCCCOC(=O)/C(=C\C)/C,"['flower', 'savory', 'alcohol', 'fruity', 'herbal']",1,0,0,0,1,1,0,1,1,0,0
5364919,CC/C=C\CO,"['flower', 'aquatic', 'green', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
5364920,CC/C=C/CO,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5364941,CCCCCC/C=C/CO,"['flower', 'savory', 'green', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
5364942,CCCCCCC/C=C/CO,"['flower', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,1,1,0,0,0,0,0
5364949,CCCCCCCCCC/C=C/CO,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
5364959,CCCCC/C=C\CO,"['green', 'flower', 'savory', 'animal']",0,1,0,0,1,0,1,0,1,0,0
5365004,CCCCCCCC/C=C/CO,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
5365027,CCCCCC/C=C\CO,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
5365049,CC/C=C\CCOC(=O)CC,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5365069,CC/C=C\CCOC(=O)C(C)CC,"['savory', 'fruity', 'green', 'herbal', 'aquatic']",0,0,1,0,0,1,1,1,1,0,0
5365136,CCCCCCCC(=O)OC/C=C/CCC,"['green', 'alcohol', 'earthy', 'fruity']",1,0,0,1,0,1,1,0,0,0,0
5365137,CCC/C=C/C(OCC)OCC,"['green', 'earthy', 'fruity']",0,0,0,1,0,1,1,0,0,0,0
5365587,CC/C=C\CCOC=O,"['flower', 'fruity', 'green', 'savory', 'aquatic']",0,0,1,0,1,1,1,0,1,0,0
5365589,C/C=C\CCCO,"['animal', 'savory', 'fruity', 'green', 'herbal', 'aquatic']",0,1,1,0,0,1,1,1,1,0,0
5365622,CCCC/C=C\CCCCO,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5365699,CC/C=C\CCOC(=O)OC,"['flower', 'aquatic', 'green', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
5365703,C1CCCCOC(=O)CCCCC/C=C\CCC1,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
5365706,CC/C=C/C/C=C/CCO,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
5365793,C/C=C/C(=O)OCC(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
5365794,CCOC(/C=C(\C)/CCC=C(C)C)OCC,"['green', 'herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,1,1,0,0,0
5365818,CC(/C=C(\C)/CCC=C(C)C)O,"['flower', 'woody', 'fruity']",0,0,0,0,1,1,0,0,0,0,1
5365819,CC(/C=C(\C)/CCC=C(C)C)OC(=O)C,"['earthy', 'fruity']",0,0,0,1,0,1,0,0,0,0,0
5365824,CCCOC(=O)/C=C/C,"['herbal', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,1,0,0
5365842,CC(=CCC/C(=C/COC=C)/C)C,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
5365847,CCOC/C=C(\C)/CCC=C(C)C,"['green', 'flower', 'aquatic', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
5365849,CC(=CCC/C(=C/COC)/C)C,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
5365850,CCCCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
5365872,CC(=CCC/C(=C/CC/C(=C/CCC(C)(C=C)O)/C)/C)C,"['flower', 'woody', 'fruity']",0,0,0,0,1,1,0,0,0,0,1
5365877,CC(=CCC/C(=C/CCC=O)/C)C,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
5365882,C/C=C/C(=O)OCCC(C)CCC=C(C)C,"['green', 'flower', 'herbal', 'alcohol']",1,0,0,0,1,0,1,1,0,0,0
5365890,CC(=CCC/C(=C/CC/C(=C\C=O)/C)/C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
5365891,CCCCC(=O)/C=C/C,"['flower', 'earthy', 'fruity', 'green', 'savory', 'aquatic']",0,0,1,1,1,1,1,0,1,0,0
5365909,CC/C=C(\C)/C(=O)O,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5365912,CC(=CCC/C(=C\C(=O)OC)/C)C,"['flower', 'herbal', 'green', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
5365916,C/C=C/C(=O)C1C(C=CCC1(C)C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
5365976,CC1=CCCC(C1/C=C/C(=O)CCC=C)(C)C,"['flower', 'savory', 'fruity', 'green', 'herbal']",0,0,0,0,1,1,1,1,1,0,0
5365982,CCC(=O)OC/C=C(/C)\CCC=C(C)C,"['flower', 'green', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
5365991,CC(C)C(=O)OC/C=C(/C)\CCC=C(C)C,"['green', 'flower', 'aquatic', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
5365992,CCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'woody', 'green', 'fruity']",0,0,0,0,1,1,1,0,0,0,1
5366038,CCCCCCOC(=O)/C=C/C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
5366040,C/C=C/C(=O)OC1CCCCC1,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
